"101","2021-08-23","18:03:43","0.978205","35","0",\N
"102","2021-08-23","18:03:47","0.902294","37","0",\N
"103","2021-08-23","18:03:48","0.965837","52","0",\N
"104","2021-08-23","18:03:49","0.933118","52","0",\N
"105","2021-08-23","18:03:50","0.907275","54","0",\N
"106","2021-08-23","18:03:50","0.921896","52","0",\N
"107","2021-08-23","18:03:53","0.942931","56","0",\N
"108","2021-08-23","18:03:56","0.903103","39","0",\N
"109","2021-08-23","18:04:06","0.990313","43","0",\N
"110","2021-08-23","18:04:07","0.973808","54","0",\N
"111","2021-08-23","18:04:08","0.922038","54","0",\N
"112","2021-08-23","18:04:09","0.986925","39","0",\N
"113","2021-08-23","18:04:10","0.97907","39","0",\N
"114","2021-08-23","18:04:10","0.944697","43","0",\N
"115","2021-08-23","18:04:11","0.986821","39","0",\N
"116","2021-08-23","18:04:11","0.996057","24","0",\N
"117","2021-08-23","18:04:12","0.996642","24","0",\N
"118","2021-08-23","18:04:12","0.91268","46","0",\N
"119","2021-08-23","18:04:13","0.941827","24","0",\N
"120","2021-08-23","18:04:14","0.983272","39","0",\N
"121","2021-08-23","18:04:14","0.928952","39","0",\N
"122","2021-08-23","18:04:15","0.945412","39","0",\N
"123","2021-08-23","18:04:17","0.968238","39","0",\N
"124","2021-08-23","18:04:17","0.974532","39","0",\N
"125","2021-08-23","18:04:22","0.991127","39","0",\N
"126","2021-08-23","18:04:22","0.976032","39","0",\N
"127","2021-08-23","18:04:23","0.934774","39","0",\N
"128","2021-08-23","18:04:24","0.900534","39","0",\N
"129","2021-08-23","18:04:25","0.958881","39","0",\N
"130","2021-08-23","18:04:25","0.952679","39","0",\N
"131","2021-08-23","18:04:30","0.955651","43","0",\N
"132","2021-08-23","18:04:31","0.907178","39","0",\N
"133","2021-08-23","18:04:32","0.993459","39","0",\N
"134","2021-08-23","18:04:33","0.994891","39","0",\N
"135","2021-08-23","18:04:34","0.998497","39","0",\N
"136","2021-08-23","18:04:34","0.925467","43","0",\N
"137","2021-08-23","18:04:37","0.960335","64","0",\N
"138","2021-08-23","18:04:38","0.975358","24","0",\N
"139","2021-08-23","18:04:38","0.93062","24","0",\N
"140","2021-08-23","18:04:38","0.903314","46","0",\N
"141","2021-08-23","18:04:39","0.955199","24","0",\N
"142","2021-08-23","18:04:40","0.972823","29","0",\N
"143","2021-08-23","18:04:40","0.996373","24","0",\N
"144","2021-08-23","18:04:41","0.984628","24","0",\N
"145","2021-08-23","18:04:41","0.951609","24","0",\N
"146","2021-08-23","18:04:42","0.989289","24","0",\N
"147","2021-08-23","18:04:43","0.980926","24","0",\N
"148","2021-08-23","18:04:45","0.968766","39","0",\N
"149","2021-08-23","18:04:45","0.974499","39","0",\N
"150","2021-08-23","18:04:47","0.919028","29","0",\N
"151","2021-08-23","18:04:47","0.945898","39","0",\N
"152","2021-08-23","18:04:48","0.982692","39","0",\N
"153","2021-08-23","18:04:49","0.904884","39","0",\N
"154","2021-08-23","18:04:49","0.962471","39","0",\N
"155","2021-08-23","18:04:51","0.988145","24","0",\N
"156","2021-08-23","18:04:53","0.941405","24","0",\N
"157","2021-08-23","18:04:53","0.944768","24","0",\N
"158","2021-08-23","18:04:54","0.95533","24","0",\N
"159","2021-08-23","18:04:55","0.961541","24","0",\N
"160","2021-08-23","18:04:57","0.994569","24","0",\N
"161","2021-08-23","18:04:57","0.938342","24","0",\N
"162","2021-08-23","18:04:57","0.932192","29","0",\N
"163","2021-08-23","18:04:58","0.96146","24","0",\N
"164","2021-08-23","18:04:58","0.940571","24","0",\N
"165","2021-08-23","18:05:00","0.926467","24","0",\N
"166","2021-08-23","18:05:01","0.962931","24","0",\N
"167","2021-08-23","18:05:03","0.988946","24","0",\N
"168","2021-08-23","18:05:04","0.982521","24","0",\N
"169","2021-08-23","18:05:05","0.973058","39","0",\N
"170","2021-08-23","18:05:05","0.940946","39","0",\N
"171","2021-08-23","18:05:06","0.959886","39","0",\N
"172","2021-08-23","18:05:07","0.948828","39","0",\N
"173","2021-08-23","18:05:10","0.942822","39","0",\N
"174","2021-08-23","18:05:11","0.956745","39","0",\N
"175","2021-08-23","18:05:11","0.945706","56","0",\N
"176","2021-08-23","18:05:13","0.969515","39","0",\N
"177","2021-08-23","18:05:16","0.980229","24","0",\N
"178","2021-08-23","18:05:16","0.90415","39","0",\N
"179","2021-08-23","18:05:17","0.922886","54","0",\N
"180","2021-08-23","18:05:21","0.924207","43","0",\N
"181","2021-08-23","18:05:22","0.957511","46","0",\N
"182","2021-08-23","18:05:23","0.967241","46","0",\N
"183","2021-08-23","18:05:31","0.978107","39","0",\N
"184","2021-08-23","18:05:32","0.973646","39","0",\N
"185","2021-08-23","18:05:33","0.922789","68","0",\N
"186","2021-08-23","18:05:37","0.922827","43","0",\N
"187","2021-08-23","18:05:40","0.968746","39","0",\N
"188","2021-08-23","18:05:42","0.947784","39","0",\N
"189","2021-08-23","18:05:45","0.912444","54","0",\N
"190","2021-08-23","18:05:48","0.972425","29","0",\N
"191","2021-08-23","18:06:01","0.901957","46","0",\N
"192","2021-08-23","18:06:06","0.962846","24","0",\N
"193","2021-08-23","18:06:09","0.951609","46","0",\N
"194","2021-08-23","18:06:10","0.934565","46","0",\N
"195","2021-08-23","18:06:12","0.952258","39","0",\N
"196","2021-08-23","18:06:13","0.941183","39","0",\N
"197","2021-08-23","18:06:14","0.930439","24","0",\N
"198","2021-08-23","18:06:16","0.901107","24","0",\N
"199","2021-08-23","18:06:31","0.924584","56","0",\N
"200","2021-08-23","18:06:38","0.967393","56","0",\N
"201","2021-08-23","18:06:39","0.956163","56","0",\N
"202","2021-08-23","18:06:39","0.939216","46","0",\N
"203","2021-08-23","18:06:46","0.956911","39","0",\N
"204","2021-08-23","18:06:47","0.910479","56","0",\N
"205","2021-08-23","18:06:48","0.921382","56","0",\N
"206","2021-08-23","18:06:49","0.953775","24","0",\N
"207","2021-08-23","18:06:55","0.980214","46","0",\N
"208","2021-08-23","18:06:59","0.922014","89","0",\N
"209","2021-08-23","18:07:04","0.957253","24","0",\N
"210","2021-08-23","18:07:07","0.949753","24","0",\N
"211","2021-08-23","18:07:07","0.948509","56","0",\N
"212","2021-08-23","18:07:11","0.908116","39","0",\N
"213","2021-08-23","18:07:21","0.920427","24","0",\N
"214","2021-08-23","18:07:22","0.943674","24","0",\N
"215","2021-08-23","18:07:26","0.921587","79","0",\N
"216","2021-08-23","18:07:53","0.978605","43","0",\N
"217","2021-08-23","18:07:54","0.993925","56","0",\N
"218","2021-08-23","18:07:56","0.989687","56","0",\N
"219","2021-08-23","18:07:57","0.971114","79","0",\N
"220","2021-08-23","18:07:58","0.922459","39","0",\N
"221","2021-08-23","18:07:59","0.959402","24","0",\N
"222","2021-08-23","18:08:00","0.97546","24","0",\N
"223","2021-08-23","18:08:00","0.997855","43","0",\N
"224","2021-08-23","18:08:00","0.956717","56","0",\N
"225","2021-08-23","18:08:01","0.99787","43","0",\N
"226","2021-08-23","18:08:01","0.980674","46","0",\N
"227","2021-08-23","18:08:01","0.960855","46","0",\N
"228","2021-08-23","18:08:04","0.948653","24","0",\N
"229","2021-08-23","18:08:05","0.925912","39","0",\N
"230","2021-08-23","18:08:09","0.947188","79","0",\N
"231","2021-08-23","18:08:10","0.94016","39","0",\N
"232","2021-08-23","18:08:14","0.902612","24","0",\N
"233","2021-08-23","18:08:14","0.932892","24","0",\N
"234","2021-08-23","18:08:19","0.979603","24","0",\N
"235","2021-08-23","18:08:20","0.979883","43","0",\N
"236","2021-08-23","18:08:20","0.976381","46","0",\N
"237","2021-08-23","18:08:20","0.93909","43","0",\N
"238","2021-08-23","18:08:21","0.908196","39","0",\N
"239","2021-08-23","18:08:26","0.986143","39","0",\N
"240","2021-08-23","18:08:27","0.994295","39","0",\N
"241","2021-08-23","18:08:27","0.949957","39","0",\N
"242","2021-08-23","18:08:28","0.99599","79","0",\N
"243","2021-08-23","18:08:28","0.980647","96","0",\N
"244","2021-08-23","18:08:29","0.995818","96","0",\N
"245","2021-08-23","18:08:31","0.934519","79","0",\N
"246","2021-08-23","18:08:31","0.910563","79","0",\N
"247","2021-08-23","18:08:32","0.959372","46","0",\N
"248","2021-08-23","18:08:36","0.98153","46","0",\N
"249","2021-08-23","18:08:36","0.98775","79","0",\N
"250","2021-08-23","18:08:39","0.990883","24","0",\N
"251","2021-08-23","18:08:41","0.937252","24","0",\N
"252","2021-08-23","18:08:41","0.989767","46","0",\N
"253","2021-08-23","18:08:43","0.970629","46","0",\N
"254","2021-08-23","18:08:43","0.963362","79","0",\N
"255","2021-08-23","18:08:44","0.988348","24","0",\N
"256","2021-08-23","18:08:44","0.947708","79","0",\N
"257","2021-08-23","18:08:45","0.984184","24","0",\N
"258","2021-08-23","18:08:45","0.971457","79","0",\N
"259","2021-08-23","18:08:45","0.977855","24","0",\N
"260","2021-08-23","18:08:45","0.900375","79","0",\N
"261","2021-08-23","18:08:47","0.9141","89","0",\N
"262","2021-08-23","18:08:47","0.907467","24","0",\N
"263","2021-08-23","18:08:48","0.991261","24","0",\N
"264","2021-08-23","18:08:48","0.902066","46","0",\N
"265","2021-08-23","18:08:50","0.951539","46","0",\N
"266","2021-08-23","18:08:52","0.985455","39","0",\N
"267","2021-08-23","18:08:54","0.995284","79","0",\N
"268","2021-08-23","18:08:54","0.97466","89","0",\N
